sub	ses	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
01	post	rest	fsLR	91k	0.04679925282599986	0.04679925282599986	0.02881545333333333	0.0571415	1.139755810925205	1.2039635297929174	0	0	100	0.17011724880485996	0.06474437529357546
