sub	ses	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
07	post	rest	fsLR	91k	0.09041370781818178	0.08909863340816325	0.05079079489795918	0.105316	1.2212423450836052	1.2116662021017564	1	1	98	0.20563366496723787	0.027476291023733685
