sub	ses	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
13	post	rest	fsLR	91k	0.053754038682999716	0.04370520751041637	0.02500047852631579	0.104176	1.1590730138695435	1.1194730520891498	0	4	96	0.7941379649651498	0.17019200054691078
