sub	ses	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
14	pre	rest	fsLR	91k	0.10413623780499995	0.10189642536734689	0.05938205670103092	0.104288	1.1830578226710815	1.1511019725676648	0	2	98	0.2602661563968269	0.1551605174661987
