sub	ses	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
21	pre	rest	fsLR	91k	0.06127959004999981	0.06127959004999981	0.0329954696969697	0.070389	1.222144990319574	1.2553746313831016	0	0	100	0.4464066482853079	0.09931590417365045
